frame_no,rotation
10,0.08969871960137282
20,-0.816307137728975
30,-1.3896463715513228
40,-0.324119829827534
50,0.2285579910938187
60,-0.2892469396747446
70,0.15282204204914446
80,0.3380854759780778
90,-0.04399978816834421
100,-0.607929212189213
110,0.39322096304779913
120,1.5372481213795794
130,0.1930105768546066
140,-0.5803283001710036
150,0.020264311824422725
160,1.540222646929743
170,-0.3244335910337509
180,-0.3963300671514668
190,0.6091860057399343
200,1.531131998723093
210,-0.8070530882920192
220,-0.20326677459624673
230,0.2723474311781844
240,-0.860342139786652
250,-1.5366231848479774
260,-0.05329777290551041
270,0.6134647155855237
280,-0.4198981780938835
290,-0.2483339787534954
300,-0.9395980072672234
310,-0.6146730080444587
320,2.2722261562562753
330,0.6580519978819428
340,-0.38512631517376783
350,0.6980435041735222
360,1.044287844286052
370,-0.25956575468602494
380,0.47760591124642704
390,0.20749811497207085
400,-0.4955602517758517
410,-1.686481812871957
420,-1.5817746699038384
430,-0.958038116704772
440,-0.765952516442138
450,-3.345211803587681
460,-3.210739508461727
470,-0.10734919284789415
480,-0.7650973146689255
490,-2.1984679449090394
500,-2.1597998535513256
510,-0.8257000762313753
520,0.39219214530044616
530,-0.4840595067215887
540,0.09911942812030525
550,-0.057848213036048576
560,-0.16880791699975572
570,1.4359931679593914
580,0.22031546824818193
590,-0.29942833260006074
600,-0.17742736899712985
610,-0.01437307621275076
620,-2.725857899461651
630,-1.6919010401963424
640,-0.7731602176615391
650,-0.7207412697806
660,-1.6060894964970296
670,0.878678522754042
680,-0.5994341544797166
690,0.05638342287370929
700,-1.4844999312600027
710,-0.6588777115768979
720,1.2987513954433563
730,-0.49809938992664365
740,0.5020331492396191
750,0.11437502208978238
760,0.23289956774615977
770,1.771409816033095
780,-1.5429222802693758
790,0.9717820017104177
800,-3.915763542416502
810,-0.1007750805988245
820,-1.311205434783554
830,0.7537195130275616
840,-0.1441961278978317
850,0.20836538419939776
860,0.5752162353878478
870,0.9293643354142305
880,-0.1826701293007672
890,0.25722096968317815
900,0.44205699233215506
910,0.019507340815378846
920,0.5383561835176748
930,0.12475552427518902
940,-0.8190904843444775
950,0.1915951564654086
960,0.20918265258423835
970,-1.2618892724669117
980,0.4168308285960335
990,-1.3010511681860732
1000,-2.6836120274375066
1010,0.0003761849533853723
1020,-0.3944853431241131
1030,-1.588625994143515
1040,-0.3109589668076451
1050,-0.40465644132298695
1060,-1.035416203656351
1070,0.9762241720182155
1080,-1.3207941508824212
1090,-0.10754424072271962
1100,-0.10255258219285912
1110,-1.398487140363771
1120,0.3574390305678333
1130,-1.3657914515155658
1140,-0.0015691887143420846
1150,0.19341016159660934
1160,0.06522978386876208
1170,-0.6716562046502961
1180,-0.35837351809746265
1190,0.0251259119755968
1200,3.962198134358576
1210,0.2541677860214614
1220,0.022111271221154888
1230,0.15250395472631156
1240,0.004659472815356336
1250,-0.7133800866640911
1260,-1.6522383096611717
1270,-12.007916606688763
1280,-0.40749489806484485
1290,-0.41569813826021984
1300,-0.23355165041600082
1310,-0.2216474412558722
1320,-1.4525019877040901
1330,0.5755794296368654
1340,-0.3073371246686282
1350,5.223496082338915
1360,-0.8264583728563966
1370,-0.3131374233208363
1380,-6.818128506673249
1390,-3.5546927265208415
1400,0.9005576842393456
1410,1.722218258869057
1420,-0.2595684921459901
1430,1.1550829730423393
1440,2.30074987567954
1450,-0.10137035847801523
1460,-0.3741754878897389
1470,-0.06255759797234497
1480,-0.6915050779068923
1490,-0.20625464394200846
1500,-0.2154100537276702
1510,-0.5336021444462353
1520,-1.6167713494423313
1530,0.5810285910166528
1540,0.5903228571938282
1550,0.06237572390610452
1560,-1.9448835052013362
1570,-0.28905124534290444
1580,-0.10333958873258516
1590,-0.22030329819103917
1600,0.42287554905342095
1610,-1.5206190988981747
1620,-1.4900951226418946
1630,-0.22806115293140383
1640,-0.5139898712264722
1650,0.7755582637912313
1660,0.73596725573626
1670,-3.3153857834426934
1680,-0.223415962795171
1690,-4.49127259790579
1700,-0.3094282110147102
1710,0.8753272332318757
1720,0.6063750369547083
1730,1.164391754130612
1740,-0.5728001098608934
1750,0.7153888449817271
1760,-1.4606852151308256
1770,0.4462314505526205
1780,0.7474746101243694
1790,-1.650742603435269
1800,0.1888397162734528
1810,1.7764984805009392
1820,1.1104605826846772
1830,-0.09854415501574171
1840,3.0451064469322473
1850,-0.3176320693823379
1860,-0.7245329191949595
1870,0.016194623970948285
1880,-0.08330539434323114
1890,-0.4304792608970317
1900,-0.6048708189860779
1910,2.427866513054304
1920,2.9006041365617086
1930,-0.6253725938066478
1940,-1.202251637136317
1950,0.6523406556696563
1960,2.452949394964521
